company,title,source,publish_date,time,url,label_x,score_x,label_y,score_y,label_z,score_z,zero_shot_label,zero_shot_score
Salesforce,Salesforce plunges 21% after it reports its first revenue miss since 2006,Markets Insider,2024-05-30T07:00:00.000Z,May 30,https://markets.businessinsider.com/news/stocks/salesforce-stock-price-crash-q1-earnings-first-revenue-miss-2006-2024-5,NEGATIVE,0.9969714879989624,negative,0.998827874660492,Negative,0.928183615207672,government,0.4297187328338623
Salesforce,CRM Analytics vs. Tableau: What Should I Choose for my Salesforce Use Case?,Atrium AI,2024-04-23T07:00:00.000Z,Apr 23,https://atrium.ai/resources/should-i-choose-tableau-or-crm-analytics-for-my-salesforce-use-case/,NEGATIVE,0.9981999397277832,neutral,0.9998645782470704,Neutral,0.9832735061645508,social,0.2898749411106109
Salesforce,Salesforce investors reject plan to add extra $20M to Benioff's total pay,The Register,2024-07-02T07:00:00.000Z,Jul 2,https://www.theregister.com/2024/07/02/salesforce_benioff_20m/,NEGATIVE,0.9987133741378784,neutral,0.7477749586105347,Negative,0.7210432291030884,neutral,0.501979410648346
Salesforce,Odaseva raises $54M to secure Salesforce users,TechCrunch,2024-06-27T07:00:00.000Z,Jun 27,https://techcrunch.com/2024/06/27/odasevas-founder-once-solved-a-security-gap-for-saleforces-biggest-customer-now-hes-raised-54m-to-secure-all-of-its-users/,NEGATIVE,0.6748039126396179,positive,0.9993163347244264,Neutral,0.5537915825843811,government,0.4162585735321045
Salesforce,Salesforce and Slack to pause all hiring in technology and product,Fortune,2024-01-10T08:00:00.000Z,Jan 10,https://fortune.com/2024/01/10/salesforce-slack-pause-hiring-product-tech-leaked-memo/,NEGATIVE,0.997186005115509,negative,0.9553319215774536,Neutral,0.5671753883361816,social,0.4924185276031494
Salesforce,Salesforce Executive Leads With a Beginner’s Mind,The New York Times,2024-03-07T08:00:00.000Z,Mar 7,https://www.nytimes.com/2024/03/07/business/clara-shih-salesforce-artificial-intelligence.html,POSITIVE,0.9983127117156982,neutral,0.999827206134796,Neutral,0.973136067390442,neutral,0.4993243813514709
Salesforce,Bring your own AI using Amazon SageMaker with Salesforce Data Cloud,AWS Blog,2023-08-04T07:00:00.000Z,"Aug 4, 2023",https://aws.amazon.com/blogs/machine-learning/bring-your-own-ai-using-amazon-sagemaker-with-salesforce-data-cloud/,NEGATIVE,0.9871737957000732,neutral,0.99988853931427,Neutral,0.9739530682563782,environment,0.3974644541740417
Salesforce,Economist explains how Salesforce's return-to-office policy could benefit San Francisco as a whole,KGO-TV,2024-07-17T07:00:00.000Z,Jul 17,https://abc7news.com/post/salesforces-return-office-policy-expected-boon-san-francisco/15065774/,NEGATIVE,0.5967239141464233,positive,0.9994421601295472,Neutral,0.6304692625999451,social,0.6477341651916504
Salesforce,"Salesforce turns to 'boomerangs,' luring back former execs to help reignite growth",CNBC,2023-09-18T07:00:00.000Z,"Sep 18, 2023",https://www.cnbc.com/2023/09/18/salesforce-is-luring-boomerangs-to-reaccelerate-growth.html,POSITIVE,0.991535186767578,positive,0.9993717074394226,Neutral,0.768072247505188,social,0.7216480374336243
Salesforce,"Salesforce open to large acquisitions, but analysts have concerns",Yahoo Finance,2024-05-31T07:00:00.000Z,May 31,https://finance.yahoo.com/news/salesforce-open-to-large-acquisitions-but-analysts-have-concerns-100213959.html,NEGATIVE,0.9242884516716005,negative,0.6407821774482727,Neutral,0.7710387110710144,social,0.5552721619606018
Salesforce,Here's Why I Just Loaded Up on Salesforce Stock,The Motley Fool,2024-06-27T07:00:00.000Z,Jun 27,https://www.fool.com/investing/2024/06/27/heres-why-i-just-loaded-up-on-salesforce-stock/,NEGATIVE,0.9997217059135436,positive,0.9695603251457214,Neutral,0.9806867241859436,social,0.5885245203971863
Salesforce,Graduate School selects Salesforce as graduate records management solution,Purdue University,2024-04-23T07:00:00.000Z,Apr 23,https://www.purdue.edu/newsroom/purduetoday/releases/2024/Q2/graduate-school-selects-salesforce-as-graduate-records-management-solution.html,NEGATIVE,0.8944038152694702,neutral,0.9998841285705566,Neutral,0.962334156036377,social,0.5819297432899475
Salesforce,Is Salesforce Stock in Trouble?,The Motley Fool,2024-06-07T07:00:00.000Z,Jun 7,https://www.fool.com/investing/2024/06/07/is-salesforce-stock-in-trouble/,NEGATIVE,0.9994896650314332,negative,0.98982971906662,Negative,0.8113779425621033,social,0.6351895332336426
Salesforce,Salesforce and Workday CEOs explain their new joint AI venture,CNBC,2024-07-24T22:59:37.000Z,Jul 25,https://www.cnbc.com/2024/07/24/salesforce-and-workday-ceos-explain-their-new-joint-ai-venture-.html,NEGATIVE,0.7556848526000977,neutral,0.9998308420181274,Neutral,0.9829297065734864,social,0.3817857205867767
Salesforce,Vonage Leverages Salesforce Einstein to Boost its Service Cloud Voice Solution,CX Today,2024-05-14T07:00:00.000Z,May 14,https://www.cxtoday.com/contact-centre/vonage-leverages-salesforce-einstein-to-boost-its-service-cloud-voice-solution/,POSITIVE,0.991474151611328,positive,0.9995660185813904,Positive,0.6007709503173828,social,0.5300264358520508
Salesforce,Better Cloud Stock: Salesforce vs. ServiceNow,The Motley Fool,2024-06-11T07:00:00.000Z,Jun 11,https://www.fool.com/investing/2024/06/11/better-cloud-stock-salesforce-vs-servicenow/,NEGATIVE,0.9914564490318298,neutral,0.9997877478599548,Neutral,0.950550377368927,social,0.424992948770523
Salesforce,"Salesforce AI Push Comes With Partner Program Investment, Says Channel Chief",CRN,2024-04-16T07:00:00.000Z,Apr 16,https://www.crn.com/news/cloud/2024/salesforce-ai-push-comes-with-partner-program-investment-says-channel-chief,NEGATIVE,0.9913342595100404,neutral,0.6081604957580566,Neutral,0.965407371520996,social,0.5986782312393188
IBM,"Db2 is a story worth telling, even if IBM won't",The Register,2024-07-04T07:00:00.000Z,Jul 4,https://www.theregister.com/2024/07/04/db2_a_story_worth_telling/,POSITIVE,0.9996875524520874,neutral,0.9992730021476746,Neutral,0.8939363956451416,social,0.3535128831863403
IBM,Data Suggests Growth in Enterprise Adoption of AI is Due to Widespread Deployment by Early Adopters,IBM Newsroom,2024-01-10T08:00:00.000Z,Jan 10,https://newsroom.ibm.com/2024-01-10-Data-Suggests-Growth-in-Enterprise-Adoption-of-AI-is-Due-to-Widespread-Deployment-by-Early-Adopters,POSITIVE,0.994939923286438,positive,0.9994519352912904,Positive,0.6897229552268982,social,0.3337171077728271
IBM,IBM Stock Quote Price and Forecast,CNN,2024-01-25T18:01:33.000Z,Jan 25,https://www.cnn.com/markets/stocks/IBM,NEGATIVE,0.9715321660041808,neutral,0.99986732006073,Neutral,0.9867570400238036,neutral,0.3804733455181122
IBM,IBM and VMware Help Enterprises Adopt Generative AI with watsonx On-Premises,VMware News,2023-11-07T08:00:00.000Z,"Nov 7, 2023",https://news.vmware.com/releases/vmware-explore-2023-barcelona-ibm-watsonx-private-ai,POSITIVE,0.8830704092979431,neutral,0.9953402280807496,Neutral,0.9686554074287416,environment,0.5522819757461548
IBM,"IBM Unveils Next Chapter of watsonx with Open Source, Product & Ecosystem Innovations to Drive Enterprise AI at Scale",IBM Newsroom,2024-05-21T07:00:00.000Z,May 21,"https://newsroom.ibm.com/2024-05-21-IBM-Unveils-Next-Chapter-of-watsonx-with-Open-Source,-Product-Ecosystem-Innovations-to-Drive-Enterprise-AI-at-Scale",POSITIVE,0.997809112071991,neutral,0.9977241158485411,Neutral,0.9356379508972168,environment,0.4264551699161529
IBM,IBM adds AI-enhanced data resilience capabilities to help combat ransomware and other threats with enhanced storage solutions,IBM Newsroom,2024-02-27T08:00:00.000Z,Feb 27,https://newsroom.ibm.com/blog-IBM-adds-AI-enhanced-data-resilience-capabilities-to-help-combat-ransomware-and-other-threats-with-enhanced-storage-solutions,POSITIVE,0.9949973821640016,positive,0.9984288811683656,Neutral,0.8670861721038818,government,0.3792610764503479
IBM,Introducing IBM Concert: Control your operations with generative AI insights,IBM Newsroom,2024-05-21T07:00:00.000Z,May 21,https://newsroom.ibm.com/Blog-Introducing-IBM-Concert-Control-your-operations-with-generative-AI-insights,POSITIVE,0.9984079003334044,neutral,0.9998871088027954,Neutral,0.9777592420578004,government,0.4075352847576141
IBM,IBM and NASA Open Source Largest Geospatial AI Foundation Model on Hugging Face,IBM Newsroom,2023-08-03T07:00:00.000Z,"Aug 3, 2023",https://newsroom.ibm.com/2023-08-03-IBM-and-NASA-Open-Source-Largest-Geospatial-AI-Foundation-Model-on-Hugging-Face,POSITIVE,0.8874324560165405,neutral,0.9998345375061036,Neutral,0.973212718963623,social,0.743779718875885
IBM,"A new chip architecture points to faster, more energy-efficient AI",IBM Research,2023-10-19T07:00:00.000Z,"Oct 19, 2023",https://research.ibm.com/blog/northpole-ibm-ai-chip,POSITIVE,0.9713148474693298,positive,0.9989062547683716,Neutral,0.5270232558250427,environment,0.444826066493988
IBM,IBM and NASA are building an AI foundation model for weather and climate,IBM Research,2023-11-29T08:00:00.000Z,"Nov 29, 2023",https://research.ibm.com/blog/weather-climate-foundation-model,POSITIVE,0.9573787450790404,neutral,0.9998539686203004,Neutral,0.9767053723335266,environment,0.978674054145813
IBM,IBM Unveils watsonx Generative AI Capabilities to Accelerate Mainframe Application Modernization,IBM Newsroom,2023-08-22T07:00:00.000Z,"Aug 22, 2023",https://newsroom.ibm.com/2023-08-22-IBM-Unveils-watsonx-Generative-AI-Capabilities-to-Accelerate-Mainframe-Application-Modernization,POSITIVE,0.993477463722229,positive,0.9989718198776244,Neutral,0.90607750415802,environment,0.3447419703006744
IBM,"IBM Commits to Train 2 Million in Artificial Intelligence in Three Years, with a Focus on Underrepresented Communities",IBM Newsroom,2023-09-18T07:00:00.000Z,"Sep 18, 2023","https://newsroom.ibm.com/2023-09-18-IBM-Commits-to-Train-2-Million-in-Artificial-Intelligence-in-Three-Years,-with-a-Focus-on-Underrepresented-Communities",NEGATIVE,0.9761564135551452,neutral,0.9996449947357178,Neutral,0.9528244137763976,social,0.8544784188270569
IBM,IBM to Acquire Application Modernization Capabilities from Advanced,IBM Newsroom,2024-01-18T08:00:00.000Z,Jan 18,https://newsroom.ibm.com/blog-IBM-to-Acquire-Application-Modernization-Capabilities-from-Advanced,POSITIVE,0.977319598197937,neutral,0.9419906735420228,Neutral,0.9398621320724488,social,0.3181324899196625
IBM,Application modernization with IBM generative AI,IBM Research,2023-10-25T07:00:00.000Z,"Oct 25, 2023",https://research.ibm.com/blog/cobol-java-ibm-z,NEGATIVE,0.8880186676979065,neutral,0.9998674392700196,Neutral,0.927790641784668,neutral,0.3019711673259735
IBM,IBM’s Granite code model family is going open source,IBM Research,2024-05-06T07:00:00.000Z,May 6,https://research.ibm.com/blog/granite-code-models-open-source,POSITIVE,0.6160349249839783,neutral,0.9998843669891356,Neutral,0.958547294139862,social,0.3788639903068542
IBM,Casper Labs to Build a Blockchain-Powered Solution with IBM Consulting to Help Improve Transparency and Auditability for Generative AI Systems,IBM Newsroom,2024-01-11T08:00:00.000Z,Jan 11,https://newsroom.ibm.com/2024-01-11-Casper-Labs-to-Build-a-Blockchain-Powered-Solution-with-IBM-Consulting-to-Help-Improve-Transparency-and-Auditability-for-Generative-AI-Systems,NEGATIVE,0.9879504442214966,positive,0.9992727637290956,Neutral,0.7719406485557556,government,0.3245015144348144
IBM,Boehringer Ingelheim and IBM Collaborate to Advance Generative AI and Foundation Models for Therapeutic Antibody Development,IBM Newsroom,2023-11-28T08:00:00.000Z,"Nov 28, 2023",https://newsroom.ibm.com/2023-11-28-Boehringer-Ingelheim-and-IBM-Collaborate-to-Advance-Generative-AI-and-Foundation-Models-for-Therapeutic-Antibody-Development,POSITIVE,0.9985798597335817,neutral,0.714228093624115,Neutral,0.7754321098327637,social,0.3651111721992492
IBM,IBM Launches $500 Million Enterprise AI Venture Fund,IBM Newsroom,2023-11-07T08:00:00.000Z,"Nov 7, 2023",https://newsroom.ibm.com/2023-11-07-IBM-Launches-500-Million-Enterprise-AI-Venture-Fund,POSITIVE,0.9940756559371948,neutral,0.999744713306427,Neutral,0.9726305603981018,social,0.4159013628959656
IBM,Usher's New Look Embarks on AI-Focused Collaboration with IBM to Set Students up for Career Success,IBM Newsroom,2024-03-07T08:00:00.000Z,Mar 7,https://newsroom.ibm.com/2024-03-07-Ushers-New-Look-Embarks-on-AI-Focused-Collaboration-with-IBM-to-Set-Students-up-for-Career-Success,POSITIVE,0.9982743263244628,positive,0.9493042826652528,Neutral,0.884781002998352,social,0.5731313824653625
IBM,IBM Introduces New Microsoft Copilot Capabilities to Fuel AI-Powered Business Transformation,IBM Newsroom,2024-05-09T07:00:00.000Z,May 9,https://newsroom.ibm.com/2024-05-09-IBM-Introduces-New-Microsoft-Copilot-Capabilities-to-Fuel-AI-Powered-Business-Transformation,POSITIVE,0.997633934020996,positive,0.9875895380973816,Neutral,0.8707073330879211,social,0.342099130153656
IBM,The hardware and software for the era of quantum utility is here,IBM,2023-12-04T08:00:00.000Z,"Dec 4, 2023",https://www.ibm.com/quantum/blog/quantum-roadmap-2033,POSITIVE,0.995302438735962,neutral,0.9998866319656372,Neutral,0.9652737379074096,government,0.3649618625640869
IBM,NASA and IBM Openly Release Geospatial AI Foundation Model for NASA Earth Observation Data,Earthdata,2023-08-03T07:00:00.000Z,"Aug 3, 2023",https://www.earthdata.nasa.gov/news/impact-ibm-hls-foundation-model,NEGATIVE,0.9385610222816468,neutral,0.9998834133148192,Neutral,0.9870166182518004,government,0.5121232271194458
IBM,Securing generative AI: What matters now,IBM,2024-05-06T07:00:00.000Z,May 6,https://www.ibm.com/thought-leadership/institute-business-value/en-us/report/securing-generative-ai,POSITIVE,0.997254192829132,neutral,0.9998857975006104,Neutral,0.9766972064971924,neutral,0.4191335439682007
IBM,NASA and IBM Research Apply AI to Weather and Climate,Earthdata,2024-05-22T07:00:00.000Z,May 22,https://www.earthdata.nasa.gov/learn/blog/nasa-ibm-weather-climate-foundation-model,POSITIVE,0.8685076832771301,neutral,0.9998493194580078,Neutral,0.9843029975891112,environment,0.9567040205001832
IBM,"IBM Introduces IBM Consulting Advantage, an AI Services Platform and Library of Assistants to Empower Consultants",IBM Newsroom,2024-01-17T08:00:00.000Z,Jan 17,"https://newsroom.ibm.com/2024-01-17-IBM-Introduces-IBM-Consulting-Advantage,-an-AI-Services-Platform-and-Library-of-Assistants-to-Empower-Consultants",POSITIVE,0.9984706044197084,neutral,0.999473750591278,Neutral,0.9594733119010924,social,0.4987401664257049
IBM,IBM and NASA open source the largest geospatial AI foundation model on Hugging Face,IBM Research,2023-08-02T07:00:00.000Z,"Aug 2, 2023",https://research.ibm.com/blog/nasa-hugging-face-ibm,POSITIVE,0.909897804260254,neutral,0.9998792409896852,Neutral,0.959747076034546,social,0.4913143813610077
IBM,"IBM Launches watsonx Code Assistant, Delivers Generative AI-powered Code Generation Capabilities Built for Enterprise Application Modernization",IBM Newsroom,2023-10-26T07:00:00.000Z,"Oct 26, 2023","https://newsroom.ibm.com/2023-10-26-IBM-Launches-watsonx-Code-Assistant,-Delivers-Generative-AI-powered-Code-Generation-Capabilities-Built-for-Enterprise-Application-Modernization",POSITIVE,0.9972678422927856,neutral,0.9998546838760376,Neutral,0.9683856964111328,social,0.3772321939468384
IBM,IBM to Acquire StreamSets and webMethods Platforms from Software AG,PR Newswire,2023-12-18T08:00:00.000Z,"Dec 18, 2023",https://www.prnewswire.com/news-releases/ibm-to-acquire-streamsets-and-webmethods-platforms-from-software-ag-302017616.html,NEGATIVE,0.9797441959381104,neutral,0.9998626708984376,Neutral,0.9770042300224304,environment,0.3370378017425537
IBM,IBM Completes Acquisition of Apptio Inc.,IBM Newsroom,2023-08-10T07:00:00.000Z,"Aug 10, 2023",https://newsroom.ibm.com/2023-08-10-IBM-Completes-Acquisition-of-Apptio-Inc,POSITIVE,0.9938263297080994,neutral,0.997168242931366,Neutral,0.9792978763580322,social,0.3932022154331207
IBM,IBM Consulting Collaborates with Microsoft to Help Companies Accelerate Adoption of Generative AI,IBM Newsroom,2023-08-17T07:00:00.000Z,"Aug 17, 2023",https://newsroom.ibm.com/2023-08-17-IBM-Consulting-Collaborates-with-Microsoft-to-Help-Companies-Accelerate-Adoption-of-Generative-AI,POSITIVE,0.9816887378692628,positive,0.9990031123161316,Neutral,0.8410912156105042,social,0.319987416267395
IBM,IBM defends role in remote learning fiasco at Council hearing,Spectrum News NY1,2024-03-06T08:00:00.000Z,Mar 6,https://ny1.com/nyc/all-boroughs/education/2024/03/07/ibm-defends-role-in-remote-learning-fiasco,NEGATIVE,0.9362313747406006,neutral,0.9958769083023072,Neutral,0.5058480501174927,government,0.4819090068340301
IBM,IBM RELEASES SECOND-QUARTER RESULTS,PR Newswire,2024-07-24T20:08:00.000Z,Jul 24,https://www.prnewswire.com/news-releases/ibm-releases-second-quarter-results-302205863.html,NEGATIVE,0.9899319410324096,neutral,0.9998929500579834,Neutral,0.9845455884933472,social,0.3339128792285919
IBM,"IBM to Acquire HashiCorp, Inc. Creating a Comprehensive End-to-End Hybrid Cloud Platform",IBM Newsroom,2024-04-24T07:00:00.000Z,Apr 24,https://newsroom.ibm.com/2024-04-24-IBM-to-Acquire-HashiCorp-Inc-Creating-a-Comprehensive-End-to-End-Hybrid-Cloud-Platform,POSITIVE,0.9956234097480774,neutral,0.9997251629829408,Neutral,0.9673840403556824,government,0.3707933127880096
IBM,IBM announces new cold storage solution for digital assets,IBM,2023-12-05T08:00:00.000Z,"Dec 5, 2023",https://www.ibm.com/blog/announcement/new-cold-storage-digital-assets/,NEGATIVE,0.6579803824424744,positive,0.6027576923370361,Neutral,0.9033446311950684,social,0.3595120906829834
IBM,"IBM Completes Acquisition of StreamSets and webMethods, Bolstering its Automation, Data and AI Portfolios",PR Newswire,2024-07-01T07:00:00.000Z,Jul 1,https://www.prnewswire.com/news-releases/ibm-completes-acquisition-of-streamsets-and-webmethods-bolstering-its-automation-data-and-ai-portfolios-302187267.html,POSITIVE,0.9994483590126038,neutral,0.998853325843811,Neutral,0.9659706354141236,environment,0.3441363871097564
IBM,IBM Advances Geospatial AI to Address Climate Challenges,IBM Newsroom,2023-11-30T08:00:00.000Z,"Nov 30, 2023",https://newsroom.ibm.com/2023-11-30-IBM-Advances-Geospatial-AI-to-Address-Climate-Challenges,POSITIVE,0.9960018992424012,positive,0.9859328866004944,Neutral,0.954011619091034,environment,0.9350454211235046
IBM,IBM Earnings Preview: 5 Things To Know,CRN,2024-07-24T13:37:00.000Z,Jul 24,https://www.crn.com/news/ai/2024/ibm-q2-2024-earnings-preview-5-things-to-know,POSITIVE,0.694363534450531,neutral,0.9997814297676086,Neutral,0.9822960495948792,neutral,0.3260514736175537
IBM,Deloitte and IBM Collaborate to Help Organizations Accelerate Sustainability Outcomes,IBM Newsroom,2023-11-27T08:00:00.000Z,"Nov 27, 2023",https://newsroom.ibm.com/2023-11-27-Deloitte-and-IBM-Collaborate-to-Help-Organizations-Accelerate-Sustainability-Outcomes,POSITIVE,0.996560037136078,positive,0.9991211295127868,Neutral,0.7621631026268005,environment,0.6872237324714661
IBM,IBM and The All England Lawn Tennis Club Launch New Generative AI Feature for Personalised Player Stories at Wimbledon,IBM Newsroom,2024-06-17T07:00:00.000Z,Jun 17,https://newsroom.ibm.com/2024-06-17-IBM-and-The-All-England-Lawn-Tennis-Club-Launch-New-Generative-AI-Feature-for-Personalised-Player-Stories-at-Wimbledon,POSITIVE,0.997026026248932,neutral,0.9994673132896424,Neutral,0.9751867651939392,social,0.6275783777236938
IBM,IBM Acquires Pliant to Further Enhance Network IT Automation Capabilities,IBM Newsroom,2024-03-20T07:00:00.000Z,Mar 20,https://newsroom.ibm.com/Blog-IBM-Acquires-Pliant-to-Further-Enhance-Network-IT-Automation-Capabilities,POSITIVE,0.9874697923660278,positive,0.999312162399292,Positive,0.69240802526474,government,0.3043079376220703
IBM,"New IBM SkillsBuild Cybersecurity and Data Analytics Certificates to be Deployed in Community College Systems across Alabama, California Bay Area, Colorado and Louisiana",IBM Newsroom,2024-07-22T07:00:00.000Z,Jul 22,"https://newsroom.ibm.com/2024-07-22-New-IBM-SkillsBuild-Cybersecurity-Certificate-and-Data-Analytics-Certificates-to-be-Deployed-in-Community-College-Systems-across-Alabama,-California-Bay-Area,-Colorado-and-Louisiana",POSITIVE,0.9702736735343932,neutral,0.9998669624328612,Neutral,0.9766672849655152,government,0.5467600226402283
IBM,IBM Launches Mainframe Skills Council with SHARE and Other Key Organizations to Support New Generations of Mainframe Talent,IBM Newsroom,2024-03-06T08:00:00.000Z,Mar 6,https://newsroom.ibm.com/IBM-Mainframe-Skills,POSITIVE,0.9977660179138184,neutral,0.9997560381889344,Neutral,0.9461414217948914,social,0.8750632405281067
IBM,New IBM study reveals how AI is changing work and what HR leaders should do about it,IBM,2023-08-14T07:00:00.000Z,"Aug 14, 2023",https://www.ibm.com/blog/new-ibm-study-reveals-how-ai-is-changing-work-and-what-hr-leaders-should-do-about-it/,POSITIVE,0.9940937161445618,neutral,0.9994675517082214,Neutral,0.979472517967224,government,0.4813995957374573
IBM,"Palo Alto Networks and IBM to Jointly Provide AI-powered Security Offerings; IBM to Deliver Security Consulting Services Across Palo Alto Networks Security Platforms - May 15, 2024",IBM Newsroom,2024-05-15T07:00:00.000Z,May 15,https://newsroom.ibm.com/2024-05-15-Palo-Alto-Networks-and-IBM-to-Jointly-Provide-AI-powered-Security-Offerings-IBM-to-Deliver-Security-Consulting-Services-Across-Palo-Alto-Networks-Security-Platforms,POSITIVE,0.9815548062324524,neutral,0.9998186230659484,Neutral,0.9806428551673888,government,0.4413750171661377
IBM,Unlocking business transformation: IBM Consulting enhances Microsoft Copilot capabilities,IBM,2024-05-09T07:00:00.000Z,May 9,https://www.ibm.com/blog/announcement/unlocking-business-transformation-ibm-consulting-enhances-microsoft-copilot-capabilities/,POSITIVE,0.9996167421340942,positive,0.9994181394577026,Neutral,0.7202589511871338,social,0.4123563766479492
IBM,"Liberty, Insurers Take Hit on $1.6 Billion IBM Judgment Policy",Bloomberg Law,2024-05-08T07:00:00.000Z,May 8,https://news.bloomberglaw.com/business-and-practice/liberty-insurers-take-hit-on-1-6-billion-ibm-judgment-policy,NEGATIVE,0.9973689317703248,negative,0.9929433465003968,Negative,0.7618582844734192,social,0.5898449420928955
IBM,Honda and IBM sign Memorandum of Understanding to Explore Long-term Joint Research and Development of Semiconductor Chip and Software Technologies for Future Software-Defined Vehicles,Honda Global,2024-05-15T07:00:00.000Z,May 15,https://global.honda/en/newsroom/news/2024/c240515eng.html,POSITIVE,0.9988595247268676,positive,0.9482234716415404,Neutral,0.6984826922416687,social,0.4037885069847107
IBM,IBM Consulting and Palo Alto Networks Announce Expansion of Key Strategic Cybersecurity Partnership,IBM Newsroom,2023-12-04T08:00:00.000Z,"Dec 4, 2023",https://newsroom.ibm.com/2023-12-04-IBM-Consulting-and-Palo-Alto-Networks-Announce-Expansion-of-Key-Strategic-Cybersecurity-Partnership,POSITIVE,0.9989463686943054,positive,0.9681094288825988,Positive,0.627518355846405,government,0.4670067727565765
IBM,"100 Years Ago, IBM Was Born",IEEE Spectrum,2024-02-13T08:00:00.000Z,Feb 13,https://spectrum.ieee.org/ibm-history,POSITIVE,0.9933469295501708,neutral,0.9998241066932678,Neutral,0.9731314182281494,social,0.4597868025302887
IBM,An energy-efficient analog chip for AI inference,IBM Research,2023-08-10T07:00:00.000Z,"Aug 10, 2023",https://research.ibm.com/blog/analog-ai-chip-inference,POSITIVE,0.9993422627449036,neutral,0.9997978806495668,Neutral,0.9116213321685792,environment,0.6910239458084106
IBM,What is responsible AI?,IBM,2024-02-06T08:00:00.000Z,Feb 6,https://www.ibm.com/topics/responsible-ai,NEGATIVE,0.9984670281410216,neutral,0.999883770942688,Neutral,0.97798490524292,neutral,0.4602673947811126
IBM,IBM awarded $576M DOD chip manufacturing contract,Washington Technology,2024-03-21T07:00:00.000Z,Mar 21,https://washingtontechnology.com/contracts/2024/03/ibm-awarded-576m-dod-chip-manufacturing-contract/395136/,NEGATIVE,0.98591947555542,positive,0.999485731124878,Positive,0.6652349233627319,government,0.8050777316093445
IBM,IBM Expands Software Availability to 92 Countries in AWS Marketplace,IBM Newsroom,2024-05-02T07:00:00.000Z,May 2,https://newsroom.ibm.com/2024-05-02-IBM-Expands-Software-Availability-to-92-Countries-in-AWS-Marketplace,POSITIVE,0.9984734654426576,positive,0.9971336126327516,Neutral,0.9173550009727478,government,0.4275781214237213
IBM,Rensselaer Polytechnic Institute and IBM Unveil the World’s first IBM Quantum System One on a University Campus,RPI News,2024-04-05T07:00:00.000Z,Apr 5,https://news.rpi.edu/2024/04/05/rensselaer-polytechnic-institute-and-ibm-unveil-worlds-first-ibm-quantum-system-one,POSITIVE,0.9969325065612792,neutral,0.9998353719711304,Neutral,0.9731743335723876,social,0.4597395062446594
IBM,IBM showcases Gen AI-driven Concert to monitor and manage enterprise applications,CIO,2024-05-21T07:00:00.000Z,May 21,https://www.cio.com/article/2116897/ibm-showcases-gen-ai-driven-concert-to-monitor-and-manage-enterprise-applications.html,POSITIVE,0.9888589382171632,neutral,0.9998921155929564,Neutral,0.9177997708320618,social,0.43722665309906
IBM,IBM Plans to End 5% Employer Matching in 401(k) Plan,PLANSPONSOR,2023-11-03T07:00:00.000Z,"Nov 3, 2023",https://www.plansponsor.com/ibm-plans-to-end-5-employer-matching-in-401k-plan/,NEGATIVE,0.9592660665512084,neutral,0.9998032450675964,Neutral,0.9139387607574464,social,0.436373621225357
IBM,"IBM Collaborates with AWS to Launch a New Cloud Database Offering, Enabling Customers to Optimize Data Management for AI Workloads",IBM Newsroom,2023-11-27T08:00:00.000Z,"Nov 27, 2023","https://newsroom.ibm.com/2023-11-27-IBM-Collaborates-with-AWS-to-Launch-a-New-Cloud-Database-Offering,-Enabling-Customers-to-Optimize-Data-Management-for-AI-Workloads",POSITIVE,0.9870092272758484,positive,0.9887689352035522,Neutral,0.8543005585670471,environment,0.3853147327899933
IBM,IBM Enhances AI Scalability With Twin Buyouts: Should You Buy?,Yahoo Finance,2024-07-05T07:00:00.000Z,Jul 5,https://finance.yahoo.com/news/ibm-enhances-ai-scalability-twin-144500621.html,POSITIVE,0.99314147233963,positive,0.999064028263092,Neutral,0.627257764339447,social,0.3466219902038574
IBM,IBM Surrenders SIEM While PANW Tries To Gain Ground On Tech Titans,Forrester,2024-05-16T07:00:00.000Z,May 16,https://www.forrester.com/blogs/ibm-surrenders-siem-while-panw-tries-to-gain-ground-on-tech-titans/,NEGATIVE,0.9989429116249084,positive,0.9974316954612732,Neutral,0.5823295712471008,government,0.5277812480926514
IBM,EY and IBM launch artificial intelligence solution designed to help increase productivity and drive efficiencies within HR,EY,2023-10-10T07:00:00.000Z,"Oct 10, 2023",https://www.ey.com/en_gl/newsroom/2023/10/ey-and-ibm-launch-artificial-intelligence-solution-designed-to-help-increase-productivity-and-drive-efficiencies-within-hr,POSITIVE,0.959602415561676,positive,0.9996368885040284,Neutral,0.5594071745872498,government,0.3556132018566131
IBM,"Watson, Jeopardy! champion",IBM,2023-12-09T02:02:46.000Z,"Dec 9, 2023",https://www.ibm.com/history/watson-jeopardy,POSITIVE,0.9994344115257264,neutral,0.9998773336410522,Neutral,0.9108529686927797,social,0.644928514957428
IBM,What Are AI Hallucinations?,IBM,2023-09-26T15:47:47.000Z,"Sep 26, 2023",https://www.ibm.com/topics/ai-hallucinations,NEGATIVE,0.9982228875160216,neutral,0.9998818635940552,Neutral,0.9832774996757508,neutral,0.3977480232715606
IBM,IBM doubles down on hybrid cloud with $6.4B HashiCorp acquisition,CIO,2024-04-25T07:00:00.000Z,Apr 25,https://www.cio.com/article/2095185/ibm-doubles-down-on-hybrid-cloud-with-6-4b-hashicorp-acquisition.html,NEGATIVE,0.9885242581367492,negative,0.9898818135261536,Negative,0.8814722895622253,environment,0.3170666992664337
